method,target,candidate,period,lead_months,correlation,common_sample_correlation,circular_shift_p,familywise_p_0_12,n,ar_lags
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,0,-0.26619723109420274,-0.2971824374433245,0.6923076923076923,0.8461538461538461,48,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,1,-0.21922580611944753,-0.2401082792730602,0.6923076923076923,0.9230769230769231,47,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,2,-0.17843515415233419,-0.18859585373345555,0.6923076923076923,1.0,46,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,3,-0.12188456000967471,-0.13483466608742156,0.7692307692307693,1.0,45,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,4,-0.042085803933959116,-0.04009661165990948,0.9230769230769231,1.0,44,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,5,0.021503462736327722,0.0030242976295954444,1.0,1.0,43,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,6,0.0547274085563598,0.02586078735956446,1.0,1.0,42,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,7,0.14790247512995405,0.11654489192445332,0.8461538461538461,1.0,41,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,8,0.08020196651426484,0.05357128690885397,0.9230769230769231,1.0,40,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,9,0.07616682611983429,0.046868979318659874,0.9230769230769231,1.0,39,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,10,0.09736649553570491,0.08602329457566789,0.8461538461538461,1.0,38,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,11,0.08252840256196657,0.07983852438958766,0.8461538461538461,1.0,37,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pre_2020,12,0.060285041645050524,0.060285041645050524,0.9230769230769231,1.0,36,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,0,-0.4604132801891932,-0.49890851919226864,1.0,1.0,36,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,1,-0.36480893468263925,-0.23073282551435664,1.0,1.0,35,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,2,-0.4040053048846259,-0.13897616670913465,1.0,1.0,34,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,3,-0.4087705042899671,-0.02836242292487352,1.0,1.0,33,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,4,-0.40976198097067584,-0.02382775409281162,0.5,1.0,32,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,5,-0.43516032912198815,-0.038276208718156075,0.5,1.0,31,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,6,-0.40651334368722336,-0.032238015493373795,1.0,1.0,30,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,7,-0.19912095269974367,0.217200003548127,1.0,1.0,29,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,8,0.09709533347484266,0.467142565823898,1.0,1.0,28,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,9,0.18729326163049748,0.5169416294759414,1.0,1.0,27,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,10,0.3313936828611745,0.56862745611934,1.0,1.0,26,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,11,0.34283676208045677,0.4349047395965401,0.5,1.0,25,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,pandemic_2020_2022,12,0.2346369834703847,0.2346369834703847,1.0,1.0,24,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,0,-0.24801765533723447,-0.48889864782345005,0.125,0.125,43,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,1,-0.1751422862803754,-0.34428222157917077,0.125,0.25,42,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,2,-0.08825891934750626,-0.16096339633749318,0.875,1.0,41,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,3,0.020136184870276616,0.013532788427590136,1.0,1.0,40,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,4,0.15023058596093045,0.144218264158938,0.625,1.0,39,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,5,0.32761709305882014,0.3257983127189155,0.125,0.25,38,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,6,0.4203437209063621,0.40823390553849986,0.125,0.125,37,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,7,0.5980546743339756,0.601840084529733,0.125,0.125,36,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,8,0.6459535946687067,0.6506397310435477,0.125,0.125,35,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,9,0.6193799919660534,0.6507773323034955,0.125,0.125,34,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,10,0.5094498682829085,0.5674449536716626,0.125,0.125,33,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,11,0.4158951880582761,0.4311389136511005,0.125,0.125,32,0
raw_annual_rates,headline_12m_pct,jp_epi_electronics_gbp_12m_pct,post_2022,12,0.23573762985373625,0.23573762985373625,0.125,0.625,31,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,0,-0.15870347674319205,-0.14529301899802924,0.5490196078431373,0.9607843137254902,86,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,1,-0.13245286505187553,-0.1142590024528027,0.6470588235294118,1.0,85,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,2,-0.11637769179395176,-0.10016323019602758,0.7450980392156863,1.0,84,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,3,-0.10961558391381988,-0.08992912400123404,0.7843137254901961,1.0,83,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,4,-0.08479184335896092,-0.06966276530632713,0.8823529411764706,1.0,82,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,5,-0.059836680114946354,-0.055844842399626254,0.9019607843137255,1.0,81,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,6,-0.06761921410412008,-0.06441348013939104,0.8823529411764706,1.0,80,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,7,0.003956137232157763,0.005346614544928234,0.9803921568627451,1.0,79,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,8,0.054770955291959786,0.0548285305686179,0.9215686274509803,1.0,78,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,9,0.03957462622627505,0.04190583241284007,0.9411764705882353,1.0,77,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,10,0.04302363244919869,0.04422687797211214,0.9019607843137255,1.0,76,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,11,0.003509337555256618,0.0028383125325823345,1.0,1.0,75,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,full,12,-0.052828016766419524,-0.052828016766419524,0.9019607843137255,1.0,74,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,0,0.4314353987195572,0.38648153698278537,0.5,1.0,36,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,1,0.5837959396143746,0.5595207398648336,0.5,1.0,35,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,2,0.3979867102524434,0.45098234588756186,0.5,1.0,34,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,3,0.19888255434592358,0.2722168087013606,0.5,1.0,33,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,4,0.15166474299457205,0.17910396060875472,1.0,1.0,32,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,5,-0.22875633838746143,-0.23853430050922778,1.0,1.0,31,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,6,-0.3263549378927767,-0.24176415362157885,1.0,1.0,30,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,7,-0.2776302318865758,-0.19600008472181496,0.5,1.0,29,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,8,-0.18543298005769995,-0.1030522178142547,0.5,1.0,28,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,9,-0.336498319943328,-0.23048967205016313,0.5,1.0,27,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,10,-0.40035248849348143,-0.36243332726472094,0.5,1.0,26,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,11,-0.5516118892514282,-0.5629599293591623,0.5,1.0,25,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,pandemic_2020_2022,12,-0.7053882261590748,-0.7053882261590748,0.5,0.5,24,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,0,-0.3331154195720994,-0.7976857367907433,0.16666666666666666,0.16666666666666666,41,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,1,-0.3545257639905907,-0.8249812898851654,0.16666666666666666,0.16666666666666666,40,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,2,-0.35364488086760876,-0.7490433581871367,0.16666666666666666,0.16666666666666666,39,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,3,-0.3725040870571284,-0.6764673560778762,0.5,0.6666666666666666,38,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,4,-0.3739667739895824,-0.5842344094708842,0.8333333333333334,1.0,37,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,5,-0.27185870197071427,-0.40990999271404094,1.0,1.0,36,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,6,-0.18857377286365323,-0.27158792953956884,1.0,1.0,35,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,7,-0.07810095003755176,-0.1339699427715121,1.0,1.0,34,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,8,0.04250053229553899,0.0019920089439610976,1.0,1.0,33,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,9,0.061829499247053485,0.050031114185362685,1.0,1.0,32,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,10,0.1866953352032388,0.19894608585398438,0.16666666666666666,1.0,31,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,11,0.19279710457496577,0.19574253126935337,0.16666666666666666,1.0,30,0
raw_annual_rates,headline_12m_pct,kr_epi_tech_gbp_12m_pct,post_2022,12,0.18158873707478465,0.18158873707478465,0.16666666666666666,1.0,29,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,0,-0.0024863519961368335,-0.07257480123261649,0.9130434782608695,1.0,58,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,1,0.0526459835855237,-0.00469762497566052,1.0,1.0,57,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,2,0.03865393099645088,-0.0052519344831912645,1.0,1.0,56,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,3,0.09915170924598475,0.06716489641362818,0.8260869565217391,1.0,55,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,4,0.1739890339241857,0.1495302475917722,0.6086956521739131,1.0,54,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,5,0.22506450808065204,0.20280854709506316,0.5652173913043478,1.0,53,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,6,0.29835816850508395,0.2813749543677486,0.4782608695652174,0.782608695652174,52,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,7,0.4219977627027309,0.4173553538280543,0.30434782608695654,0.5652173913043478,51,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,8,0.5212484497210206,0.5188772600221333,0.08695652173913043,0.2608695652173913,50,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,9,0.5609887656107153,0.560985110522379,0.043478260869565216,0.043478260869565216,49,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,10,0.6052286413082989,0.6070584473743917,0.043478260869565216,0.043478260869565216,48,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,11,0.6151038428813644,0.6196387883790704,0.043478260869565216,0.043478260869565216,47,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,full,12,0.619433694645182,0.619433694645182,0.043478260869565216,0.043478260869565216,46,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,0,-0.3004083507721263,-0.35374804480024963,0.5,1.0,22,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,1,-0.29727239583425047,-0.17992019557231467,1.0,1.0,21,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,2,-0.5169311150641192,-0.286443291527541,0.5,1.0,20,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,3,-0.5310542586931687,-0.2231580274216894,1.0,1.0,19,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,4,-0.47403747029464266,0.2146135033977587,0.5,1.0,18,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,5,-0.729081929835399,-0.31616759997398247,1.0,1.0,17,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,6,-0.7297040276843729,-0.3940581255546475,0.5,1.0,16,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,7,-0.628576708799999,-0.1324482004396867,1.0,1.0,15,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,8,-0.5867102288744012,-0.08831404443172855,1.0,1.0,14,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,9,-0.6284423075857754,-0.2557918477113595,1.0,1.0,13,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,10,-0.5140326682466462,-0.20802422072248547,1.0,1.0,12,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,11,-0.691297998624007,-0.6483810708633116,0.5,1.0,11,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,pandemic_2020_2022,12,-0.7791683786169115,-0.7791683786169115,0.5,1.0,10,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,0,-0.3654745277107543,-0.4146556797445056,0.5,1.0,36,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,1,-0.14494092364099287,-0.14532313850569242,0.5,1.0,35,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,2,-0.022037875319167895,0.05318671201544734,1.0,1.0,34,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,3,0.1783456444686065,0.23786755883492805,1.0,1.0,33,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,4,0.31437086021315996,0.38268713440908114,0.5,1.0,32,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,5,0.4488088060121165,0.4801991680716682,0.5,0.5,31,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,6,0.5134872005445323,0.5318694496164387,0.5,0.5,30,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,7,0.6402372769338349,0.6909899102697613,0.5,0.5,29,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,8,0.7129721388726998,0.7496257653288714,0.5,0.5,28,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,9,0.6981397458950674,0.7207743360459667,0.5,0.5,27,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,10,0.6347040481960905,0.6465640479613487,0.5,0.5,26,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,11,0.512975161861895,0.5362173631684007,0.5,0.5,25,0
raw_annual_rates,headline_12m_pct,cn_ppi_tech_gbp_12m_pct,post_2022,12,0.3901974377127953,0.3901974377127953,0.5,1.0,24,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,0,-0.10403518196010496,-0.1335287348860161,0.6086956521739131,1.0,127,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,1,-0.06633990131273189,-0.09492376158751333,0.6847826086956522,1.0,126,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,2,-0.05119025270173475,-0.07451654900161964,0.7391304347826086,1.0,125,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,3,-0.013401010424880141,-0.034179578531574564,0.8913043478260869,1.0,124,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,4,0.020433036134797335,0.0029432040574820266,0.9891304347826086,1.0,123,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,5,0.055294162566975294,0.0409052238395956,0.8260869565217391,1.0,122,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,6,0.07325369085639112,0.06505824012036505,0.782608695652174,1.0,121,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,7,0.17080765887593136,0.16784837468094616,0.4782608695652174,0.9565217391304348,120,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,8,0.217481608211194,0.21683595355162763,0.391304347826087,0.8152173913043478,119,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,9,0.2496876739044683,0.2501658529100234,0.2608695652173913,0.75,118,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,10,0.2773689201524295,0.2799972125447234,0.18478260869565216,0.5543478260869565,117,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,11,0.280619987701401,0.2800217439578574,0.18478260869565216,0.5543478260869565,116,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,full,12,0.2544982726956596,0.2544982726956596,0.25,0.7282608695652174,115,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,0,-0.1601511015571114,-0.196803815420888,0.7692307692307693,1.0,48,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,1,-0.10555257472356488,-0.1296698018883025,0.7692307692307693,1.0,47,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,2,-0.052446106378914364,-0.06785959638877742,0.8461538461538461,1.0,46,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,3,0.002197610051939244,-0.021490135105972884,0.9230769230769231,1.0,45,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,4,0.06648264313967041,0.05943528506104134,0.8461538461538461,1.0,44,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,5,0.11170128006235537,0.09567774266933027,0.9230769230769231,1.0,43,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,6,0.09752248303084443,0.07663403703762842,0.9230769230769231,1.0,42,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,7,0.14889685138004682,0.13216011343629191,0.8461538461538461,1.0,41,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,8,0.0698154783792283,0.0625626900081758,0.9230769230769231,1.0,40,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,9,0.037746899074843465,0.02163874664367553,1.0,1.0,39,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,10,0.05223664437163914,0.04788967531230478,0.9230769230769231,1.0,38,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,11,0.03990788942498105,0.038675790889347736,0.9230769230769231,1.0,37,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pre_2020,12,0.01883038160203462,0.01883038160203462,0.9230769230769231,1.0,36,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,0,-0.2719799182896745,-0.2718520177558229,1.0,1.0,36,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,1,-0.2879298262939709,-0.10427701148075877,1.0,1.0,35,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,2,-0.3908993585752023,-0.09665542352652426,1.0,1.0,34,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,3,-0.4447128311578238,-0.07943310964023448,1.0,1.0,33,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,4,-0.4727202282269412,0.05145429294745931,1.0,1.0,32,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,5,-0.5952493253015386,-0.16066034988976105,1.0,1.0,31,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,6,-0.6347456490012613,-0.2625671195615066,0.5,1.0,30,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,7,-0.568309923945991,-0.0726819954942084,1.0,1.0,29,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,8,-0.4320035380449354,0.0652992428693628,1.0,1.0,28,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,9,-0.3885301413373797,0.05716446183653503,1.0,1.0,27,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,10,-0.2942574755430751,0.12236923421277922,1.0,1.0,26,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,11,-0.28422886731889113,-0.0838781549970218,1.0,1.0,25,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,pandemic_2020_2022,12,-0.3373625710529899,-0.3373625710529899,0.5,1.0,24,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,post_2022,0,-0.18926959505800522,-0.4132338849134073,0.25,0.25,43,0
raw_annual_rates,headline_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,post_2022,1,-0.10947557415862806,-0.2465130807221775,0.125,0.25,42,0
